"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.634341921E1,6.221338734E-2,3.469592929E-1,9.742377281E0,9.748752040E0
2.634577983E1,5.982056633E-2,3.349951804E-1,9.739984512E0,9.745927281E0
2.634814046E1,4.785645381E-2,3.206382394E-1,9.739984512E0,9.745378260E0
2.635050108E1,5.742774159E-2,3.373879790E-1,9.725627899E0,9.731647683E0
2.635286176E1,7.896314561E-2,3.349951804E-1,9.732806206E0,9.738889751E0
2.635522239E1,4.546362907E-2,3.421736360E-1,9.747162819E0,9.753272925E0
2.635758301E1,8.853443712E-2,3.445664644E-1,9.749555588E0,9.756044206E0
2.635994364E1,6.221338734E-2,3.684946895E-1,9.739984512E0,9.747151232E0
2.636230426E1,6.221338734E-2,3.302095234E-1,9.747162819E0,9.752952981E0
2.636466494E1,6.460621208E-2,3.182454109E-1,9.735198975E0,9.740613594E0
2.636702556E1,7.896314561E-2,3.349951804E-1,9.751948357E0,9.758019968E0
2.636938619E1,4.546362907E-2,3.134597540E-1,9.728020668E0,9.733175745E0
2.637174681E1,7.657032460E-2,3.086741269E-1,9.730413437E0,9.735609297E0
2.637410744E1,5.982056633E-2,3.445664644E-1,9.751948357E0,9.758217117E0
2.637646812E1,7.178468257E-2,3.493520916E-1,9.730413437E0,9.736947447E0
2.637882874E1,6.939185411E-2,3.613162339E-1,9.732806206E0,9.739757763E0
2.638118937E1,7.178468257E-2,3.349951804E-1,9.747162819E0,9.753181934E0
2.638354999E1,5.503492057E-2,3.349951804E-1,9.720842361E0,9.726768571E0
2.638591067E1,7.178468257E-2,3.541377485E-1,9.735198975E0,9.741902569E0
2.638827129E1,8.135596663E-2,3.565305769E-1,9.754341125E0,9.761193761E0
2.639063192E1,1.004985496E-1,3.469592929E-1,9.744770050E0,9.751462661E0
2.639299254E1,5.982056633E-2,3.541377485E-1,9.739984512E0,9.746604042E0
2.639535317E1,7.657032460E-2,3.254238665E-1,9.737591743E0,9.743328829E0
2.639771385E1,5.982056633E-2,3.373879790E-1,9.725627899E0,9.731662098E0
2.640007442E1,7.417750359E-2,3.373879790E-1,9.742377281E0,9.748499784E0
2.640243510E1,7.178468257E-2,3.373879790E-1,9.735198975E0,9.741308062E0
2.640479572E1,9.571290761E-2,3.421736360E-1,9.737591743E0,9.744071876E0
2.640715640E1,8.614161611E-2,3.397808075E-1,9.737591743E0,9.743898826E0
2.640951702E1,4.307080805E-2,3.373879790E-1,9.728020668E0,9.733964858E0
2.641187765E1,6.699903309E-2,3.445664644E-1,9.744770050E0,9.751090106E0
2.641423827E1,5.264209956E-2,3.134597540E-1,9.737591743E0,9.742777898E0
2.641659890E1,4.307080805E-2,3.493520916E-1,9.756733894E0,9.763081392E0
2.641895957E1,8.614161611E-2,3.302095234E-1,9.744770050E0,9.750743666E0
2.642132020E1,3.589234129E-2,3.254238665E-1,9.725627899E0,9.731136983E0
2.642368082E1,3.349951655E-2,3.326023519E-1,9.730413437E0,9.736153871E0
2.642604145E1,6.460621208E-2,3.493520916E-1,9.744770050E0,9.751244237E0
2.642840207E1,6.939185411E-2,3.302095234E-1,9.723235130E0,9.729088085E0
2.643076275E1,7.178468257E-2,3.278166950E-1,9.742377281E0,9.748155308E0
2.643312332E1,7.657032460E-2,3.445664644E-1,9.725627899E0,9.732030985E0
2.643548400E1,6.221338734E-2,3.326023519E-1,9.725627899E0,9.731512363E0
2.643784463E1,5.742774159E-2,3.302095234E-1,9.747162819E0,9.752923628E0
2.644020530E1,1.028913707E-1,3.469592929E-1,9.749555588E0,9.756269858E0
2.644256593E1,8.374879509E-2,3.349951804E-1,9.725627899E0,9.731755939E0
2.644492655E1,6.221338734E-2,3.613162339E-1,9.735198975E0,9.742100338E0
2.644728718E1,6.939185411E-2,3.445664644E-1,9.732806206E0,9.739150780E0
2.644964775E1,8.614161611E-2,3.326023519E-1,9.732806206E0,9.738868586E0
2.645200848E1,7.657032460E-2,3.541377485E-1,9.747162819E0,9.753894585E0
2.645436910E1,8.374879509E-2,3.445664644E-1,9.742377281E0,9.748828391E0
2.645672973E1,7.896314561E-2,3.326023519E-1,9.749555588E0,9.755546815E0
2.645909036E1,5.024927482E-2,3.373879790E-1,9.749555588E0,9.755520991E0
2.646145098E1,6.460621208E-2,3.493520916E-1,9.756733894E0,9.763200148E0
2.646381166E1,8.853443712E-2,3.397808075E-1,9.735198975E0,9.741529060E0
2.646617228E1,5.264209956E-2,3.349951804E-1,9.749555588E0,9.755451149E0
2.646853291E1,5.024927482E-2,3.541377485E-1,9.728020668E0,9.734594221E0
2.647089353E1,5.982056633E-2,3.182454109E-1,9.735198975E0,9.740583028E0
2.647325416E1,4.785645381E-2,3.349951804E-1,9.730413437E0,9.736295890E0
2.647561483E1,4.785645381E-2,3.326023519E-1,9.735198975E0,9.740996542E0
2.647797546E1,5.264209956E-2,3.493520916E-1,9.728020668E0,9.734433943E0
2.648033608E1,6.460621208E-2,3.302095234E-1,9.732806206E0,9.738620484E0
2.648269671E1,7.178468257E-2,3.421736360E-1,9.747162819E0,9.753431132E0
2.648505733E1,5.742774159E-2,3.445664644E-1,9.730413437E0,9.736681655E0
2.648741801E1,5.982056633E-2,3.373879790E-1,9.742377281E0,9.748401112E0
2.648977864E1,7.178468257E-2,3.254238665E-1,9.739984512E0,9.745683764E0
2.649213926E1,8.614161611E-2,3.302095234E-1,9.735198975E0,9.741178460E0
2.649449989E1,7.178468257E-2,3.397808075E-1,9.754341125E0,9.760521238E0
2.649686051E1,5.742774159E-2,3.493520916E-1,9.756733894E0,9.763155285E0
2.649922119E1,6.460621208E-2,3.541377485E-1,9.768698692E0,9.775329235E0
2.650158181E1,8.853443712E-2,3.589234054E-1,9.720842361E0,9.727869272E0
2.650394244E1,5.982056633E-2,3.469592929E-1,9.735198975E0,9.741563444E0
2.650630306E1,5.742774159E-2,3.493520916E-1,9.735198975E0,9.741634560E0
2.650866374E1,7.657032460E-2,3.326023519E-1,9.759127617E0,9.765093916E0
2.651102437E1,8.853443712E-2,3.421736360E-1,9.732806206E0,9.739221621E0
2.651338499E1,6.699903309E-2,3.445664644E-1,9.728020668E0,9.734351598E0
2.651574562E1,1.004985496E-1,3.254238665E-1,9.749555588E0,9.755502796E0
2.651810629E1,6.460621208E-2,3.493520916E-1,9.716055870E0,9.722549178E0
2.652046692E1,5.024927482E-2,3.517449200E-1,9.735198975E0,9.741680992E0
2.652282754E1,8.614161611E-2,3.254238665E-1,9.759127617E0,9.764931793E0
2.652518817E1,6.460621208E-2,3.517449200E-1,9.754341125E0,9.760894900E0
2.652754879E1,6.939185411E-2,3.541377485E-1,9.737591743E0,9.744276358E0
2.652990942E1,5.982056633E-2,3.373879790E-1,9.732806206E0,9.738835956E0
2.653227010E1,7.178468257E-2,3.469592929E-1,9.737591743E0,9.744035445E0
2.653463072E1,5.742774159E-2,3.613162339E-1,9.742377281E0,9.749244199E0
2.653699134E1,7.417750359E-2,3.589234054E-1,9.756733894E0,9.763615345E0
2.653935197E1,5.503492057E-2,3.397808075E-1,9.735198975E0,9.741282201E0
2.654171260E1,6.699903309E-2,3.493520916E-1,9.744770050E0,9.751260384E0
2.654407327E1,5.264209956E-2,3.206382394E-1,9.739984512E0,9.745402935E0
2.654643390E1,8.135596663E-2,3.397808075E-1,9.751948357E0,9.758205088E0
2.654879452E1,5.982056633E-2,3.397808075E-1,9.739984512E0,9.746092950E0
2.655115515E1,4.067798331E-2,3.373879790E-1,9.723235130E0,9.729171946E0
2.655351582E1,8.614161611E-2,3.158525825E-1,9.747162819E0,9.752659445E0
2.655587645E1,6.221338734E-2,3.110669553E-1,9.732806206E0,9.737974625E0
2.655823707E1,8.135596663E-2,3.517449200E-1,9.735198975E0,9.741891108E0
2.656059770E1,6.699903309E-2,3.349951804E-1,9.725627899E0,9.731626209E0
2.656295832E1,8.135596663E-2,3.278166950E-1,9.735198975E0,9.741056496E0
2.656531900E1,6.939185411E-2,3.445664644E-1,9.732806206E0,9.739150780E0
2.656767963E1,6.939185411E-2,3.254238665E-1,9.735198975E0,9.740883687E0
2.657004025E1,6.939185411E-2,3.302095234E-1,9.739984512E0,9.745827408E0
2.657240088E1,8.374879509E-2,3.469592929E-1,9.735198975E0,9.741739767E0
2.657476150E1,6.939185411E-2,3.637090325E-1,9.749555588E0,9.756584118E0
2.657712218E1,6.699903309E-2,3.278166950E-1,9.751948357E0,9.757686683E0
2.657948280E1,7.178468257E-2,3.349951804E-1,9.728020668E0,9.734051619E0
2.658184343E1,7.417750359E-2,3.517449200E-1,9.728020668E0,9.734660390E0
2.658420405E1,4.785645381E-2,3.421736360E-1,9.720842361E0,9.726980480E0
2.658656473E1,5.503492057E-2,3.373879790E-1,9.735198975E0,9.741199031E0
2.658892536E1,5.742774159E-2,3.469592929E-1,9.732806206E0,9.739157835E0
2.659128598E1,5.742774159E-2,3.326023519E-1,9.737591743E0,9.743439600E0
2.659364660E1,6.221338734E-2,3.445664644E-1,9.737591743E0,9.743884724E0
2.659600723E1,5.264209956E-2,3.278166950E-1,9.730413437E0,9.736076244E0
2.659836791E1,7.178468257E-2,3.517449200E-1,9.744770050E0,9.751380459E0
2.660072853E1,7.178468257E-2,3.421736360E-1,9.739984512E0,9.746257443E0
2.660308916E1,3.110669367E-2,3.684946895E-1,9.723235130E0,9.730265020E0
2.660544978E1,3.589234129E-2,3.613162339E-1,9.718449593E0,9.725230083E0
2.660781041E1,5.982056633E-2,3.278166950E-1,9.730413437E0,9.736117704E0
2.661017108E1,7.417750359E-2,3.254238665E-1,9.749555588E0,9.755267149E0
2.661253171E1,5.742774159E-2,3.445664644E-1,9.759127617E0,9.765377404E0
2.661489233E1,6.460621208E-2,3.397808075E-1,9.749555588E0,9.755688552E0
2.661725296E1,5.503492057E-2,3.493520916E-1,9.749555588E0,9.755967911E0
2.661961358E1,8.374879509E-2,3.349951804E-1,9.730413437E0,9.736538465E0
2.662197426E1,5.742774159E-2,3.397808075E-1,9.747162819E0,9.753252379E0
2.662433489E1,6.699903309E-2,3.421736360E-1,9.732806206E0,9.739049661E0
2.662669551E1,9.092725813E-2,3.230310678E-1,9.732806206E0,9.738589912E0
2.662905614E1,7.896314561E-2,3.373879790E-1,9.713663101E0,9.719841391E0
2.663141681E1,6.699903309E-2,3.373879790E-1,9.749555588E0,9.755621645E0
2.663377744E1,1.172483116E-1,3.158525825E-1,9.751948357E0,9.757766485E0
2.663613806E1,6.939185411E-2,3.302095234E-1,9.737591743E0,9.743436074E0
2.663849869E1,5.503492057E-2,3.397808075E-1,9.744770050E0,9.750847305E0
2.664085931E1,6.460621208E-2,3.326023519E-1,9.756733894E0,9.762615150E0
2.664321999E1,6.460621208E-2,3.349951804E-1,9.763913155E0,9.769871843E0
2.664558062E1,8.614161611E-2,3.421736360E-1,9.739984512E0,9.746373760E0
2.664794124E1,7.417750359E-2,3.349951804E-1,9.716055870E0,9.722112206E0
2.665030187E1,6.460621208E-2,3.469592929E-1,9.735198975E0,9.741594007E0
2.665266244E1,6.221338734E-2,3.397808075E-1,9.747162819E0,9.753281731E0
2.665502317E1,4.067798331E-2,3.565305769E-1,9.730413437E0,9.737028007E0
2.665738379E1,5.264209956E-2,3.493520916E-1,9.732806206E0,9.739216330E0
2.665974442E1,5.024927482E-2,3.278166950E-1,9.747162819E0,9.752803279E0
2.666210504E1,5.742774159E-2,3.349951804E-1,9.749555588E0,9.755478147E0
2.666446567E1,6.460621208E-2,3.302095234E-1,9.713663101E0,9.719488831E0
2.666682634E1,9.571290761E-2,3.517449200E-1,9.728020668E0,9.734848307E0
2.666918697E1,6.221338734E-2,3.326023519E-1,9.737591743E0,9.743468981E0
2.667154760E1,7.178468257E-2,3.326023519E-1,9.737591743E0,9.743534796E0
2.667390822E1,5.024927482E-2,3.421736360E-1,9.730413437E0,9.736557576E0
2.667626885E1,4.546362907E-2,3.445664644E-1,9.732806206E0,9.739009684E0
2.667862952E1,7.417750359E-2,3.421736360E-1,9.737591743E0,9.743884136E0
2.668099015E1,5.503492057E-2,3.397808075E-1,9.737591743E0,9.743673476E0
2.668335077E1,6.460621208E-2,3.230310678E-1,9.756733894E0,9.762293753E0
2.668571140E1,8.374879509E-2,3.373879790E-1,9.728020668E0,9.734229843E0
2.668807202E1,5.982056633E-2,3.517449200E-1,9.754341125E0,9.760864397E0
2.669043270E1,5.982056633E-2,3.421736360E-1,9.744770050E0,9.750959164E0
2.669279332E1,7.657032460E-2,3.278166950E-1,9.742377281E0,9.748191724E0
2.669515395E1,9.332008660E-2,3.421736360E-1,9.737591743E0,9.744048666E0
2.669751457E1,6.460621208E-2,3.589234054E-1,9.744770050E0,9.751591834E0
2.669987520E1,6.460621208E-2,3.421736360E-1,9.742377281E0,9.748598456E0
2.670223588E1,6.221338734E-2,3.493520916E-1,9.732806206E0,9.739272767E0
2.670459650E1,6.939185411E-2,3.326023519E-1,9.739984512E0,9.745908775E0
2.670695713E1,6.939185411E-2,3.421736360E-1,9.754341125E0,9.760587524E0
2.670931775E1,6.460621208E-2,3.158525825E-1,9.768698692E0,9.774017135E0
2.671167843E1,5.024927482E-2,3.469592929E-1,9.747162819E0,9.753465474E0
2.671403905E1,7.417750359E-2,3.421736360E-1,9.725627899E0,9.731928027E0
2.671639968E1,5.503492057E-2,3.493520916E-1,9.735198975E0,9.741620748E0
2.671876030E1,4.785645381E-2,3.230310678E-1,9.737591743E0,9.743065856E0
2.672112088E1,6.221338734E-2,3.206382394E-1,9.723235130E0,9.728719381E0
2.672348155E1,5.503492057E-2,3.349951804E-1,9.756733894E0,9.762638316E0
2.672584223E1,6.221338734E-2,3.278166950E-1,9.732806206E0,9.738524063E0
2.672820286E1,6.221338734E-2,3.158525825E-1,9.751948357E0,9.757260379E0
2.673056348E1,8.374879509E-2,3.565305769E-1,9.737591743E0,9.744476429E0
2.673292411E1,4.067798331E-2,3.493520916E-1,9.742377281E0,9.748723848E0
2.673528473E1,6.221338734E-2,3.421736360E-1,9.723235130E0,9.729452950E0
2.673764541E1,7.178468257E-2,3.469592929E-1,9.739984512E0,9.746426632E0
2.674000603E1,7.896314561E-2,3.397808075E-1,9.749555588E0,9.755794193E0
2.674236666E1,1.028913707E-1,3.445664644E-1,9.732806206E0,9.739447075E0
2.674472728E1,8.614161611E-2,3.349951804E-1,9.737591743E0,9.743733120E0
2.674708796E1,7.896314561E-2,3.684946895E-1,9.742377281E0,9.749663512E0
2.674944858E1,8.374879509E-2,3.541377485E-1,9.742377281E0,9.749171375E0
2.675180921E1,8.374879509E-2,3.684946895E-1,9.751948357E0,9.759267337E0
2.675416983E1,6.939185411E-2,3.469592929E-1,9.751948357E0,9.758365269E0
2.675653046E1,7.657032460E-2,3.206382394E-1,9.728020668E0,9.733604575E0
2.675889114E1,5.024927482E-2,3.278166950E-1,9.754341125E0,9.759977437E0
2.676125176E1,7.178468257E-2,3.637090325E-1,9.739984512E0,9.747037273E0
2.676361239E1,6.460621208E-2,3.469592929E-1,9.730413437E0,9.736811612E0
2.676597301E1,4.785645381E-2,3.278166950E-1,9.754341125E0,9.759965411E0
2.676833364E1,3.110669367E-2,3.469592929E-1,9.747162819E0,9.753385638E0
2.677069431E1,6.939185411E-2,3.493520916E-1,9.742377281E0,9.748885947E0
2.677305494E1,4.785645381E-2,3.493520916E-1,9.716055870E0,9.722452304E0
2.677541556E1,4.785645381E-2,3.254238665E-1,9.735198975E0,9.740754078E0
2.677777619E1,4.785645381E-2,3.541377485E-1,9.739984512E0,9.746537954E0
2.678013681E1,5.742774159E-2,3.373879790E-1,9.751948357E0,9.757951903E0
2.678249749E1,5.264209956E-2,3.326023519E-1,9.744770050E0,9.750586590E0
2.678485812E1,5.742774159E-2,3.493520916E-1,9.737591743E0,9.744025749E0
2.678721874E1,6.460621208E-2,3.206382394E-1,9.744770050E0,9.750257749E0
2.678957937E1,7.657032460E-2,3.206382394E-1,9.725627899E0,9.731213179E0
2.679193999E1,7.657032460E-2,3.349951804E-1,9.739984512E0,9.746044484E0
2.679430067E1,6.221338734E-2,3.565305769E-1,9.739984512E0,9.746706257E0
2.679666129E1,7.417750359E-2,3.469592929E-1,9.730413437E0,9.736879824E0
2.679902192E1,7.657032460E-2,3.397808075E-1,9.744770050E0,9.750992634E0
2.680138254E1,6.460621208E-2,3.421736360E-1,9.763913155E0,9.770120616E0
2.680374317E1,7.657032460E-2,3.397808075E-1,9.759127617E0,9.765341052E0
2.680610385E1,6.460621208E-2,3.613162339E-1,9.737591743E0,9.744506983E0
2.680846457E1,5.264209956E-2,3.445664644E-1,9.735198975E0,9.741437076E0
2.681082510E1,4.307080805E-2,3.445664644E-1,9.725627899E0,9.731825069E0
2.681318572E1,7.178468257E-2,3.469592929E-1,9.739984512E0,9.746426632E0
2.681554634E1,6.699903309E-2,3.565305769E-1,9.728020668E0,9.734782434E0
2.681790702E1,5.742774159E-2,3.254238665E-1,9.742377281E0,9.747979982E0
2.682026765E1,5.982056633E-2,3.397808075E-1,9.728020668E0,9.734136614E0
2.682262827E1,5.742774159E-2,3.397808075E-1,9.723235130E0,9.729339666E0
2.682498890E1,6.939185411E-2,3.445664644E-1,9.747162819E0,9.753498054E0
2.682734952E1,6.221338734E-2,3.302095234E-1,9.766305923E0,9.772084743E0
2.682971020E1,5.982056633E-2,3.565305769E-1,9.742377281E0,9.749082400E0
2.683207082E1,6.460621208E-2,3.517449200E-1,9.747162819E0,9.753721416E0
2.683443145E1,9.810572863E-2,3.421736360E-1,9.728020668E0,9.734530993E0
2.683679207E1,7.896314561E-2,3.182454109E-1,9.744770050E0,9.750285055E0
2.683915270E1,5.742774159E-2,3.445664644E-1,9.737591743E0,9.743855344E0
2.684151338E1,5.982056633E-2,3.517449200E-1,9.723235130E0,9.729779257E0
2.684387400E1,7.896314561E-2,3.493520916E-1,9.749555588E0,9.756132237E0
2.684623463E1,9.092725813E-2,3.349951804E-1,9.730413437E0,9.736602857E0
2.684859525E1,6.460621208E-2,3.493520916E-1,9.754341125E0,9.760808964E0
2.685095593E1,5.982056633E-2,3.541377485E-1,9.718449593E0,9.725083780E0
2.685331655E1,6.699903309E-2,3.349951804E-1,9.742377281E0,9.748365285E0
2.685567718E1,7.417750359E-2,3.541377485E-1,9.756733894E0,9.763440589E0
2.685803780E1,6.699903309E-2,3.278166950E-1,9.759127617E0,9.764861724E0
2.686039843E1,4.546362907E-2,3.565305769E-1,9.744770050E0,9.751396019E0
2.686275911E1,3.349951655E-2,3.278166950E-1,9.737591743E0,9.743165757E0
2.686511973E1,4.546362907E-2,3.565305769E-1,9.766305923E0,9.772917291E0
2.686748036E1,6.699903309E-2,3.493520916E-1,9.737591743E0,9.744086859E0
2.686984098E1,8.135596663E-2,3.469592929E-1,9.744770050E0,9.751284165E0
2.687220160E1,5.742774159E-2,3.230310678E-1,9.744770050E0,9.750291808E0
2.687456228E1,3.589234129E-2,3.254238665E-1,9.713663101E0,9.719178967E0
2.687692291E1,6.221338734E-2,3.493520916E-1,9.730413437E0,9.736881587E0
2.687928353E1,6.939185411E-2,3.589234054E-1,9.742377281E0,9.749233628E0
2.688164416E1,6.460621208E-2,3.541377485E-1,9.725627899E0,9.732287786E0
2.688400478E1,5.264209956E-2,3.373879790E-1,9.723235130E0,9.729229324E0
2.688636546E1,6.699903309E-2,3.493520916E-1,9.720842361E0,9.727348661E0
2.688872603E1,6.221338734E-2,3.373879790E-1,9.725627899E0,9.731677100E0
2.689108671E1,5.024927482E-2,3.134597540E-1,9.735198975E0,9.740373765E0
2.689344733E1,4.785645381E-2,3.349951804E-1,9.735198975E0,9.741078538E0
2.689580796E1,6.699903309E-2,3.421736360E-1,9.723235130E0,9.729484728E0
2.689816864E1,7.896314561E-2,3.349951804E-1,9.744770050E0,9.750846131E0
2.690052926E1,7.178468257E-2,3.589234054E-1,9.720842361E0,9.727731250E0
2.690288989E1,5.503492057E-2,3.517449200E-1,9.737591743E0,9.744098024E0
2.690525051E1,7.896314561E-2,3.445664644E-1,9.749555588E0,9.755962043E0
2.690761114E1,5.503492057E-2,3.445664644E-1,9.739984512E0,9.746232769E0
2.690997181E1,8.135596663E-2,3.445664644E-1,9.720842361E0,9.727287446E0
2.691233244E1,6.460621208E-2,3.565305769E-1,9.732806206E0,9.739548483E0
2.691469306E1,5.503492057E-2,3.565305769E-1,9.744770050E0,9.751445340E0
2.691705369E1,7.417750359E-2,3.421736360E-1,9.742377281E0,9.748666585E0
2.691941431E1,5.982056633E-2,3.493520916E-1,9.728020668E0,9.734475410E0
2.692177499E1,5.264209956E-2,3.517449200E-1,9.739984512E0,9.746475977E0
2.692413562E1,8.135596663E-2,3.397808075E-1,9.732806206E0,9.739075235E0
2.692649624E1,6.460621208E-2,3.445664644E-1,9.749555588E0,9.755856404E0
2.692885687E1,6.939185411E-2,3.326023519E-1,9.716055870E0,9.721994714E0
2.693121749E1,5.982056633E-2,3.206382394E-1,9.739984512E0,9.745444355E0
2.693357817E1,7.896314561E-2,3.302095234E-1,9.737591743E0,9.743508940E0
2.693593879E1,8.614161611E-2,3.565305769E-1,9.739984512E0,9.746888361E0
2.693829942E1,6.460621208E-2,3.349951804E-1,9.739984512E0,9.745957831E0
2.694066004E1,7.178468257E-2,3.326023519E-1,9.737591743E0,9.743534796E0
2.694302067E1,5.742774159E-2,3.373879790E-1,9.759127617E0,9.765126750E0
2.694538134E1,5.503492057E-2,3.517449200E-1,9.742377281E0,9.748880368E0
2.694774197E1,6.221338734E-2,3.278166950E-1,9.749555588E0,9.755263628E0
2.695010260E1,6.460621208E-2,3.373879790E-1,9.728020668E0,9.734083970E0
2.695246322E1,5.982056633E-2,3.421736360E-1,9.737591743E0,9.743785417E0
2.695482384E1,8.135596663E-2,3.254238665E-1,9.747162819E0,9.752933021E0
2.695718452E1,7.657032460E-2,3.278166950E-1,9.747162819E0,9.752974409E0
2.695954515E1,5.264209956E-2,3.541377485E-1,9.751948357E0,9.758518406E0
2.696190577E1,4.785645381E-2,3.254238665E-1,9.747162819E0,9.752711108E0
2.696426640E1,5.982056633E-2,3.326023519E-1,9.754341125E0,9.760193319E0
2.696662702E1,5.503492057E-2,3.565305769E-1,9.737591743E0,9.744271951E0
2.696898770E1,5.264209956E-2,3.397808075E-1,9.754341125E0,9.760399222E0
2.697134832E1,4.307080805E-2,3.349951804E-1,9.751948357E0,9.757795531E0
2.697370895E1,5.982056633E-2,3.397808075E-1,9.718449593E0,9.724571558E0
2.697606952E1,5.982056633E-2,3.517449200E-1,9.737591743E0,9.744126228E0
2.697843020E1,6.699903309E-2,3.349951804E-1,9.739984512E0,9.745973986E0
2.698079088E1,6.221338734E-2,3.278166950E-1,9.749555588E0,9.755263628E0
2.698315150E1,5.982056633E-2,3.541377485E-1,9.725627899E0,9.732257193E0
2.698551213E1,5.503492057E-2,3.637090325E-1,9.735198975E0,9.742146179E0
2.698787275E1,8.135596663E-2,3.230310678E-1,9.759127617E0,9.764811299E0
2.699023338E1,6.460621208E-2,3.326023519E-1,9.759127617E0,9.765007431E0
2.699259400E1,5.503492057E-2,3.684946895E-1,9.749555588E0,9.756672145E0
2.699495468E1,4.546362907E-2,3.469592929E-1,9.744770050E0,9.751050765E0
2.699731530E1,6.221338734E-2,3.469592929E-1,9.739984512E0,9.746360837E0
2.699967593E1,4.785645381E-2,3.373879790E-1,9.716055870E0,9.722029755E0
2.700203655E1,5.024927482E-2,3.397808075E-1,9.735198975E0,9.741256339E0
2.700439723E1,7.417750359E-2,3.541377485E-1,9.716055870E0,9.722790624E0
2.700675786E1,6.699903309E-2,3.445664644E-1,9.730413437E0,9.736742811E0
2.700911848E1,6.221338734E-2,3.397808075E-1,9.754341125E0,9.760455537E0
2.701147911E1,6.221338734E-2,3.326023519E-1,9.747162819E0,9.753034289E0
2.701383973E1,4.785645381E-2,3.278166950E-1,9.754341125E0,9.759965411E0
2.701620041E1,5.264209956E-2,3.541377485E-1,9.732806206E0,9.739389168E0
2.701856103E1,6.939185411E-2,3.517449200E-1,9.747162819E0,9.753754289E0
2.702092166E1,5.742774159E-2,3.493520916E-1,9.732806206E0,9.739243372E0
2.702328223E1,9.810572863E-2,3.445664644E-1,9.735198975E0,9.741788843E0
2.702564291E1,8.135596663E-2,3.397808075E-1,9.742377281E0,9.748640155E0
2.702800358E1,6.939185411E-2,3.349951804E-1,9.730413437E0,9.736425558E0
2.703036421E1,6.699903309E-2,3.397808075E-1,9.732806206E0,9.738965885E0
2.703272483E1,4.307080805E-2,3.302095234E-1,9.749555588E0,9.755241032E0
2.703508546E1,5.024927482E-2,3.517449200E-1,9.732806206E0,9.739289816E0
